Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764611451.838955,0.080347,Range,35520,233184
1764611451.838960,0.071526,Value,35520,233184
1764611451.838981,0.071764,Range,35520,233184
1764611451.838985,0.061989,Value,35520,233184
1764611451.838989,0.050545,Range,35520,233184
1764611451.848967,0.094414,Range,35520,234432
1764611451.848976,0.073433,Range,35520,234432
1764611451.848985,0.061512,Range,35520,234432
1764611451.848999,0.058413,Range,35520,234432
1764611451.849003,0.047207,Value,35520,234432
1764611451.858947,0.071764,Value,35616,236352
1764611451.858956,0.060558,Value,35616,236352
1764611451.858973,0.051022,Range,35616,236352
1764611451.858977,0.042200,Value,35616,236352
1764611451.858981,0.039101,Value,35616,236352
1764611451.869055,0.144482,Range,36192,241632
1764611451.869062,0.140667,Value,36192,241632
1764611451.869083,0.135422,Range,36192,241632
1764611451.869133,0.148535,Range,36192,241632
1764611451.869139,0.129223,Range,36192,241632
1764611451.878952,0.055313,Value,36864,243840
1764611451.878956,0.049353,Value,36864,243840
1764611451.878959,0.037432,Value,36864,243840
1764611451.878969,0.033379,Range,36864,243840
1764611451.878974,0.027895,Value,36864,243840
1764611451.888988,0.072956,Value,37440,247872
1764611451.889000,0.062704,Range,37440,247872
1764611451.889006,0.050783,Value,37440,247872
1764611451.889015,0.042677,Range,37440,247872
1764611451.889019,0.035048,Value,37440,247872
1764611451.899001,0.062466,Range,37440,252096
1764611451.899010,0.064850,Value,37440,252096
1764611451.899014,0.052929,Value,37440,252096
1764611451.899018,0.043631,Value,37440,252096
1764611451.899020,0.031233,Value,37440,252096
1764611451.909006,0.078917,Range,38112,258336
1764611451.909013,0.074863,Value,38112,258336
1764611451.909055,0.089407,Range,38112,258336
1764611451.909059,0.069618,Value,38112,258336
1764611451.909063,0.068665,Range,38112,258336
1764611451.919031,0.086308,Value,38112,261984
1764611451.919036,0.076771,Value,38112,261984
1764611451.919055,0.076056,Range,38112,261984
1764611451.919063,0.063658,Range,38112,261984
1764611451.919090,0.063419,Range,38112,261984
1764611451.929021,0.066996,Value,38496,268608
1764611451.929034,0.056744,Range,38496,268608
1764611451.929039,0.049591,Value,38496,268608
1764611451.929042,0.044107,Value,38496,268608
1764611451.929051,0.035286,Range,38496,268608
1764611451.939106,0.119448,Range,39168,274272
1764611451.939124,0.112057,Range,39168,274272
1764611451.939133,0.109673,Range,39168,274272
1764611451.939146,0.105143,Range,39168,274272
1764611451.939155,0.106573,Value,39168,274272
1764611451.949033,0.061989,Value,39168,276960
1764611451.949039,0.046253,Value,39168,276960
1764611451.949044,0.037432,Value,39168,276960
1764611451.949078,0.058889,Range,39168,276960
1764611451.949085,0.057220,Value,39168,276960
1764611451.959060,0.071049,Value,39264,278016
1764611451.959089,0.080585,Range,39264,278016
1764611451.959100,0.077009,Range,39264,278016
1764611451.959105,0.076771,Value,39264,278016
1764611451.959115,0.060320,Range,39264,278016
1764611451.969057,0.060797,Range,40704,283104
1764611451.969080,0.073195,Value,40704,283104
1764611451.969085,0.065804,Value,40704,283104
1764611451.969096,0.061035,Range,40704,283104
1764611451.969100,0.057936,Value,40704,283104
1764611451.979115,0.092030,Range,41376,287712
1764611451.979124,0.080109,Value,41376,287712
1764611451.979128,0.071526,Value,41376,287712
1764611451.979146,0.052929,Range,41376,287712
1764611451.979153,0.049591,Value,41376,287712
1764611451.989132,0.112772,Value,41376,290880
1764611451.989155,0.109196,Range,41376,290880
1764611451.989161,0.094652,Value,41376,290880
1764611451.989252,0.162125,Range,41376,290880
1764611451.989259,0.135183,Range,41376,290880
1764611451.999125,0.083923,Range,42528,296064
1764611451.999131,0.070095,Value,42528,296064
1764611451.999135,0.064135,Value,42528,296064
1764611451.999150,0.048876,Range,42528,296064
1764611451.999154,0.049829,Value,42528,296064
1764611452.009125,0.079870,Value,43392,302304
1764611452.009172,0.089645,Range,43392,302304
1764611452.009181,0.086784,Value,43392,302304
1764611452.009186,0.086546,Value,43392,302304
1764611452.009192,0.074387,Range,43392,302304
1764611452.019197,0.139475,Range,44256,308352
1764611452.019215,0.124931,Range,44256,308352
1764611452.019220,0.116348,Value,44256,308352
1764611452.019229,0.111580,Range,44256,308352
1764611452.019246,0.104904,Range,44256,308352
1764611452.029124,0.065327,Value,45120,313536
1764611452.029130,0.049829,Value,45120,313536
1764611452.029134,0.040531,Value,45120,313536
1764611452.029136,0.035286,Value,45120,313536
1764611452.029140,0.022650,Value,45120,313536
1764611452.039187,0.092030,Range,45312,316512
1764611452.039219,0.097752,Range,45312,316512
1764611452.039224,0.092030,Value,45312,316512
1764611452.039232,0.089645,Range,45312,316512
1764611452.039242,0.091553,Range,45312,316512
1764611452.049175,0.085831,Range,45408,319296
1764611452.049185,0.085592,Value,45408,319296
1764611452.049189,0.079632,Value,45408,319296
1764611452.049192,0.062943,Value,45408,319296
1764611452.049201,0.046730,Range,45408,319296
1764611452.059253,0.145912,Range,45792,326112
1764611452.059265,0.143051,Range,45792,326112
1764611452.059274,0.120878,Range,45792,326112
1764611452.059280,0.107527,Value,45792,326112
1764611452.059304,0.112534,Range,45792,326112
1764611452.069199,0.080585,Range,47136,332928
1764611452.069225,0.086069,Value,47136,332928
1764611452.069233,0.078201,Range,47136,332928
1764611452.069237,0.065327,Value,47136,332928
1764611452.069242,0.059366,Range,47136,332928
1764611452.079217,0.113010,Value,47232,334656
1764611452.079225,0.088215,Range,47232,334656
1764611452.079260,0.094652,Range,47232,334656
