Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764631798.972316,0.006199,Value,14683488,16520448
1764631798.972412,0.058174,Range,14683488,16520448
1764631798.972482,0.046492,Range,14683488,16520448
1764631798.972798,0.062943,Range,14683488,16520448
1764631798.982362,0.049353,Range,14683872,16527168
1764631798.982526,0.146866,Range,14683872,16527168
1764631798.982543,0.010014,Value,14683872,16527168
1764631798.982608,0.041246,Range,14683872,16527168
1764631798.982759,0.006437,Value,14683872,16527168
1764631798.992342,0.012398,Range,14684160,16532064
1764631798.992373,0.008821,Range,14684160,16532064
1764631798.992404,0.007153,Range,14684160,16532064
1764631798.992456,0.026941,Range,14684160,16532064
1764631798.992877,0.100851,Range,14684160,16532064
1764631799.002401,0.040054,Range,14684544,16538208
1764631799.002417,0.008821,Value,14684544,16538208
1764631799.002498,0.060797,Range,14684544,16538208
1764631799.002544,0.018835,Range,14684544,16538208
1764631799.002820,0.030518,Range,14684544,16538208
1764631799.012406,0.056267,Range,14684736,16543584
1764631799.012526,0.097275,Range,14684736,16543584
1764631799.012571,0.026703,Range,14684736,16543584
1764631799.012629,0.035763,Range,14684736,16543584
1764631799.012781,0.007629,Value,14684736,16543584
1764631799.022407,0.041962,Range,14832864,16551168
1764631799.022491,0.046968,Range,14832864,16551168
1764631799.022516,0.015497,Range,14832864,16551168
1764631799.022564,0.031471,Range,14832864,16551168
1764631799.022807,0.010729,Value,14832864,16551168
1764631799.032415,0.011444,Value,14833824,16557696
1764631799.032433,0.006437,Value,14833824,16557696
1764631799.032446,0.005484,Value,14833824,16557696
1764631799.032456,0.004768,Value,14833824,16557696
1764631799.032972,0.014544,Value,14833920,16557888
1764631799.042459,0.047207,Range,14836128,16563936
1764631799.042493,0.009537,Value,14836128,16563936
1764631799.042518,0.004768,Value,14836128,16563936
1764631799.042535,0.005007,Value,14836128,16563936
1764631799.042973,0.004768,Value,14836128,16563936
1764631799.052427,0.011921,Value,14836512,16567680
1764631799.052551,0.101089,Range,14836512,16567680
